number,meal_type,meal_slot,title,energy_kcal,energy_kj,fibre_g,carbohydrates_g,starch_g,cholesterol_mg,betasitosterol_mg,campesterol_mg,stigmasterol_mg,phytosterols_mg,sugars_total_g,fructose_g,galactose_g,glucose_g,lactose_g,maltose_g,sucrose_g,water_g,protein_g,protein_adjusted_g,alanine_g,arginine_g,aspartic_acid_g,betaine_g,cystine_g,glutamic_acid_g,glycine_g,histidine_g,hydroxyproline_g,isoleucine_g,leucine_g,lysine_g,methionine_g,phenylanine_g,proline_g,serine_g,theonine_g,tryptophan_g,tyrosine_g,valine_g,calcium_mg,phosphorus_mg,potassium_mg,magnesium_mg,sodium_mg,iron_mg,copper_mg,zinc_mg,manganese_mg,selenium_ug,fluoride_mg,ash_g,vitamin_A_iu,vitamin_A_RAE_g,vitamin_A1_retinol_g,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_B5_pantothenic_acid_mg,vitamin_B6_mg,vitamin B12_added_ug,vitamin_B12_ug,folate_DFE_ug,folate_food_ug,folate_total_ug,folic_acid_g,vitamin_C_total_ascorbic_acid_mg,vitiamin_D_IU,vitamin_D2D3_g,vitamin_D2_ergocalciferol_g,vitamin_E_alphatocopherol_mg,vitamin_E_added_mg,tocopherol_beta_mg,tocopherol_delta_mg,tocopherol_gamma_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_delta_mg,tocotrienol_gamma_mg,vitamin_K_phylloquinone_ug,vitamin_K2_menaquinone4_g,choline_mg,carotene_alpha_g,carotene_beta_g,lutein_zeaxanthin_g,lycophene_g,fats_total_g,fats_lipid_g,fatty_acids_total_monounsaturated_g,fatty_acids_total_polyunsaturated_g,fatty_acids_total_polyunsaturated150_g,fatty_acids_total_polyunsaturated161c_g,fatty_acids_total_polyunsaturated161t_g,fatty_acids_total_polyunsaturated170_g,fatty_acids_total_polyunsaturated171_g,fatty_acids_total_polyunsaturated181c_g,fatty_acids_total_polyunsaturated182clas_g,fatty_acids_total_polyunsaturated182i_g,fatty_acids_total_polyunsaturated182n6cc_g,fatty_acids_total_polyunsaturated182tnot_g,fatty_acids_total_polyunsaturated182tt_g,fatty_acids_total_polyunsaturated183n6ccc_g,fatty_acids_total_polyunsaturated202n6cc_g,fatty_acids_total_polyunsaturated203_g,fatty_acids_total_polyunsaturated221c_g,fatty_acids_total_polyunsaturated221t_g,fatty_acids_total_polyunsaturated240_g,fatty_acids_total_polyunsaturated241c_g,fatty_acids_total_saturated_g,fatty_acids_total_saturated100_g,fatty_acids_total_saturated120n_g,fatty_acids_total_saturated140_g,fatty_acids_total_saturated141_g,fatty_acids_total_saturated160_g,fatty_acids_total_saturated161_g,fatty_acids_total_saturated180_g,fatty_acids_total_saturated181_g,fatty_acids_total_saturated182_g,fatty_acids_total_saturated183_g,fatty_acids_total_saturated184,fatty_acids_total_saturated200_g,fatty_acids_total_saturated201_g,fatty_acids_total_saturated204_g,fatty_acids_total_saturated205n3_g,fatty_acids_total_saturated220_g,fatty_acids_total_saturated221_g,fatty_acids_total_saturated225n3dpa_g,fatty_acids_total_saturated226n3dha_g,fatty_acids_total_saturated40_g,fatty_acids_total_saturated60_g,fatty_acids_total_saturated80_g,fatty_acids_total_trans_g,fatty_acids_total_transmonoenoic_g,fatty_acids_total_transpolyenoic_g,fatty_acids_total_transpolyenoic130_g,fatty_acids_total_transpolyenoic151_g,fatty_acids_total_transpolyenoic18111_g,fatty_acids_total_transpolyenoic183n3ccc_g,fatty_acids_total_transpolyenoic183i_g,fatty_acids_total_transpolyenoic203n3_g,fatty_acids_total_transpolyenoic203n6,fatty_acids_total_transpolyenoic204n6_g,fatty_acids_total_transpolyenoic215_g,fatty_acids_total_transpolyenoic224_g,alcohol_g,caffeine_mg,theobromine_mg,region,subregion,country,cooktime,preptime,ingredients,approximate_total_cost,individual_ingredient_costs,ingredients_with_quantities,cooking instructions,sports_build_muscle_score,fight_heart_disease_score,fight_diabetes_score,fight_cancer_score,lose_weight_score
13100,recipe,"['dessert','snack']",St. Patrick's Cake,3940.924,16489.8787,51.3762,559.235,0,559.6707,195.048,27.216,70.308,0,462.6728,0,0,0.37,7.5647,0,453.6093,240.4747,54.226,0,1.8481,2.5611,3.6535,1.22,0.5907,6.2556,1.5343,0.8788,0,1.7577,2.943,2.2382,0.8591,1.9148,2.0133,2.1761,1.5967,0.5902,1.5372,2.3507,641.7907,1758.5073,3142.4667,900.6923,2184.0783,38.8192,7.0704,15.3195,7.4019,65.833,3.5,15.3549,2509.952,684.3693,669.5333,0.599,1.4263,5.8461,3.9727,0.4679,0,1.975,109.44,109.44,109.44,0,1.86,132.4,3.28,0,3.7713,16489.8787,0.0327,0.7177,21.9949,0.1627,0,0,0.3275,23.3289,9.2,344.42,15.876,139.0253,594.8793,0,187.9653,187.9653,55.356,13.8401,0.5889,1.3223,0.0947,0.5506,0.0747,43.0029,0.2957,0,5.6415,0.4082,0,0.0228,0.039,0.0849,0.0024,0,0.1026,0.0015,99.8625,1.4117,1.564,5.4168,0.4968,44.0922,1.4602,44.0922,53.1258,12.824,0.4499,0,1.0073,0.189,0.275,0.0164,0.1871,0.0024,0.0399,0.0595,0.6689,0.8166,0.5471,2.3153,1.9039,0.4114,0,0,0.2423,0.315,0.0032,0.0041,0.0041,0,0,0.0316,0,329.79,3145.701,European ,Irish ,Irish,30 minutes,35 minutes,"['butter', 'cocoa powder', 'egg', 'cream', 'purpose flour', 'white sugar', 'baking soda', 'salt', ""confectioner ' sugar"", 'butter', 'chocolate', 'heavy cream', 'butter']",27.83464572,"['butter', 3.247, 'cocoa powder', 3.8152316255624994, 'egg', 0.54, 'cream', 0.71595, 'purpose flour', 0.2147145, 'white sugar', 0.6093999999999999, 'baking soda', 0.010851749999999999, 'salt', 0.0042391304328749995, ""confectioner ' sugar"", 1.2050775, 'butter', 1.6235, 'chocolate', 13.889107210616, 'heavy cream', 1.4985, 'butter', 0.461074]",,,14,-3,7,8,1
13111,recipe,"['side','snack','breakfast']",Our Fennel Soda Bread,1007.324,4213.58,6.521,169.3309,0,372,0,0,0,3.828,150.07,0,0,0.37,0,0,149.7,78.7402,21.4909,0,1.1998,2.0478,2.1791,0.3,0.4469,3.6318,1.0452,0.564,0,1.056,1.7576,1.213,0.6621,1.1423,0.93,1.4602,0.9235,0.3572,0.8585,1.3589,1126.756,867.004,428.312,81.256,2903.264,5.5506,0.8739,3.609,1.07,31.6368,1.1,14.7866,577.98,161.756,160,0.6411,0.7355,3.0921,1.8453,0.2643,0,0.89,91.1,91.1,91.1,0,1.218,82,2,0,1.05,4213.58,0.01,0.06,0.5,0.06,0,0,0.01,0.3,0,293.8,0,0,503,0,31.9725,31.9725,12.39,11.4766,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,6.1787,0.006,0,0.087,0.007,4.1902,0.2658,4.1902,12.0395,10.9473,0.2114,0,0.003,0.0572,0.188,0,0.004,0,0.007,0.058,0.004,0,0.004,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,0,0,0,European ,Irish ,Irish,60 minutes,20 minutes,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'white sugar', 'fennel seed', 'egg', 'buttermilk', 'butter', 'butter']",3.955212715,"['purpose flour', 0.32207175, 'baking powder', 0.2104866, 'baking soda', 0.0072345, 'salt', 0.00282608695525, 'white sugar', 0.228525, 'fennel seed', 0.07257777770519999, 'egg', 0.54, 'buttermilk', 1.75, 'butter', 0.12988, 'butter', 0.6916109999999999]",,,11,0,7,9,1
13116,recipe,['side'],German-style Savory Milk and Egg Dumplings,326.13,1366.98,0,9.8274,0,576.3,0,0,0,0,9.7965,0,0,0.555,9.2415,0,0,393.9792,24.6045,0,1.2983,1.3947,2.4876,1.548,0.4428,3.8051,0.7615,0.6373,0,1.3048,2.1762,1.8511,0.7219,1.3183,1.3371,1.8042,1.0792,0.3237,1.0395,1.664,302.64,450.72,448.56,38.67,294.06,2.6799,0.1621,2.6121,0.0493,52.821,1.65,2.8991,1106.46,324.18,322.35,0.1442,0.9948,0.2754,2.9821,0.3209,0,2.1585,79.65,79.65,79.65,0,0,126.66,3.183,0,1.7031,1366.98,0.015,0.09,0.75,0.09,0,0,0.015,0.999,1.83,466.869,0,12.81,754.5,0,20.2491,20.2491,6.973,3.2233,0.012,0.297,0.0045,0.033,0.018,5.082,0.018,0,2.2965,0.018,0,0.018,0.027,0.0345,0,0,0,0,8.102,0.1462,0.1409,0.593,0.0105,4.8636,0.3015,4.8636,6.6025,2.5521,0.2092,0,0.0045,0.0405,0.282,0,0.006,0,0.0105,0.087,0.1432,0.1372,0.1432,0.057,0.039,0.018,0,0,0,0.054,0,0.0015,0.0015,0,0,0.0195,0,0,0,European ,Deutschland ,German,20 minutes,15 minutes,"['milk', 'salt', 'purpose flour', 'water', 'purpose flour', 'egg', 'purpose flour']",1.282724134,"['milk', 0.24375, 'salt', 0.00282608695525, 'purpose flour', 0.011433547124999999, 'water', 0.0, 'purpose flour', 0.10735725, 'egg', 0.81, 'purpose flour', 0.10735725]",,,10,5,3,8,1
13138,recipe,"['breakfast','lunch']",Classic German-style Breakfast Pancakes,352.154,1475.216,0,34.6624,0,390.3,0,0,0,0,34.7611,0,0,0.37,9.2415,0,25.1496,237.4329,18.3245,0,0.9308,0.9847,1.8231,1.398,0.3068,2.9686,0.5455,0.4828,0,0.9693,1.6332,1.3951,0.5319,0.9783,1.0811,1.3187,0.8012,0.2402,0.79,1.235,263.042,351.72,380.064,30.3,220.942,1.8175,0.1196,1.9696,0.0363,37.6222,1.1,2.2886,836.46,244.18,242.35,0.1242,0.7711,0.2379,2.2156,0.2359,0,1.7135,56.15,56.15,56.15,0,0,85.66,2.183,0,1.1781,1475.216,0.01,0.06,0.5,0.06,0,0,0.01,0.849,1.83,319.969,0,12.81,503,0,15.4941,15.4941,5.144,2.2678,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,6.539,0.1432,0.1409,0.5765,0.007,3.7481,0.201,3.7481,4.897,1.7746,0.1852,0,0.003,0.027,0.188,0,0.004,0,0.007,0.058,0.1412,0.1372,0.1412,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,0,0,0,European ,Deutschland ,German,10 minutes,5 minutes,"['egg', 'white sugar', 'purpose flour', 'milk']",0.849884494,"['egg', 0.54, 'white sugar', 0.0432674, 'purpose flour', 0.022867094249999997, 'milk', 0.24375]",,,6,2,2,3,1
13143,recipe,"['breakfast','lunch']",Classic Buttered Crepes,919.84,3852.64,5.58,29.5372,0,1140.4,0,0,0,0,13.432,0,0,1.11,12.322,0,0,445.2872,56.052,0,3.0247,4.2642,5.6376,2.364,1.0784,9.1297,2.1793,1.4732,0,2.8703,4.806,3.7228,1.6953,3.0041,2.7826,3.9592,2.4384,0.8326,2.3326,3.6736,695.72,1250.16,984.48,118,575.32,6.8292,1.2478,7.5568,0.968,101.128,3.3,7.8148,2055.48,594.04,589.8,1.002,2.0894,3.9972,5.9255,0.6872,0,3.768,212,212,212,0,0,250.88,6.244,0,3.3208,3852.64,0.03,0.18,1.5,0.18,0,0,0.03,1.632,2.44,916.292,0,17.08,1509,0,65.3088,65.3088,23.8315,18.8322,0.024,0.594,0.009,0.066,0.036,10.164,0.036,0,4.593,0.036,0,0.036,0.054,0.069,0,0,0,0,17.9618,0.201,0.1879,0.8957,0.021,11.291,0.6894,11.291,22.9525,17.3502,0.5448,0,0.009,0.1212,0.564,0,0.012,0,0.021,0.174,0.195,0.183,0.195,0.114,0.078,0.036,0,0,0,0.108,0,0.003,0.003,0,0,0.039,0,0,0,European ,Deutschland ,German,40 minutes,15 minutes,"['butter', 'purpose flour', 'milk', 'egg', 'salt']",2.864813772,"['butter', 0.81175, 'purpose flour', 0.10735725, 'milk', 0.325, 'egg', 1.62, 'salt', 0.0007065217388125]",,,7,1,5,6,1
13145,recipe,"['lunch','side']",Creamy Chicken and Potato Soup,2239.38,9377.42,1.36,79.3956,0,724.36,0,0,0,12,27.281,1.032,0,1.946,13.169,0,0.792,2752.3892,127.7242,0,1.8205,1.9827,3.4101,1.112,0.5784,7.9041,1.3448,1.0398,0,2.0611,3.3134,2.606,1.0317,1.9551,2.8763,2.1772,1.6731,0.5928,1.5992,2.3759,577.02,1861.58,4369.94,113.72,17064.02,16.9262,2.9569,8.2544,4.5973,100.772,9.18,52.2172,5377.44,1464.82,1437,0.3812,2.344,47.778,5.2521,0.7971,0,5.855,170.74,170.74,170.74,0,7.97,235.64,5.962,0,6.855,9377.42,0.01,0.06,1.076,0.308,0,0,0.01,33.676,1.22,608.78,0,352.94,512.3,0,156.3348,156.3348,48.5182,16.85,1.0016,1.5108,0.2646,0.6846,0.5645,20.3752,0.4632,0,3.6286,0.5688,0,0.0168,0.0982,0.1458,0.0072,0,0.1619,0,77.313,2.3244,2.7237,9.1191,0.9912,36.9499,4.8516,36.9499,40.8953,14.9555,0.865,0,0.1646,0.5981,0.3882,0.0216,0.1071,0.2024,0.055,0.058,2.0353,1.7971,1.0781,3.0044,2.426,0.5784,0.061,0.2135,0,0.3288,0.0096,0.0058,0.0058,0,0,0.037,0,0,0,European ,Deutschland ,German,40 minutes,20 minutes,"['purpose flour', 'egg', 'milk', 'salt', 'chicken broth', 'cream chicken soup', 'heavy whipping cream', 'potato', 'onion']",16.29219747,"['purpose flour', 0.268393125, 'egg', 0.54, 'milk', 0.1625, 'salt', 0.011304347821, 'chicken broth', 4.4, 'cream chicken soup', 3.94, 'heavy whipping cream', 4.5, 'potato', 2.32, 'onion', 0.15]",,,13,5,6,7,1
13154,recipe,"['snack', 'dessert']",Cinnamon Date and Walnut Cookies,8669.94,36269.28,34.68,553.0362,0,558,0,0,0,1151.04,486.204,57.5064,0,58.9728,0,0.3528,369.4896,183.1889,47.415,0,2.4637,4.799,4.6033,1.626,1.037,8.3314,2.4089,1.1864,0,2.0698,3.5128,2.2472,1.3403,2.2998,2.1258,2.7893,1.8472,0.7538,1.6878,2.6897,706.1538,1381.68,2638.44,259.7188,1569.3388,8.7858,2.6765,8.3856,2.5727,56.6792,1.65,14.0249,919.8,243.6,240,1.7525,1.5485,10.9681,4.864,0.9189,0,1.335,243.96,243.96,243.96,0,1.176,123,3,0,4.338,36269.28,0.015,0.09,0.897,0.1194,0,0,0.015,106.488,0,461.838,0,17.64,975,0,727.0116,727.0116,176.4572,442.1512,0.012,0.297,0.0045,0.0359,0.018,5.082,0.018,0,2.2965,0.018,0,0.018,0.027,0.0345,0,0,0,0,72.3635,0.0119,0.0029,0.1964,0.0105,54.3269,1.1312,54.3269,171.8838,373.1303,68.5324,0,0.0045,2.7369,0.282,0,0.006,0,0.0105,0.087,0.006,0,0.0089,0.057,0.039,0.018,0,0,0,0.054,0,0.0015,0.0015,0,0,0.0195,0,0,0,European ,Deutschland ,German,10 minutes,15 minutes,"['white sugar', 'butter', 'egg', 'purpose flour', 'cinnamon', 'baking soda', 'water', 'date', 'walnut']",13.01572596,"['white sugar', 0.45705, 'butter', 1.6235, 'egg', 0.81, 'purpose flour', 0.268393125, 'cinnamon', 0.04424000000000001, 'baking soda', 0.0072345, 'water', 0.0, 'date', 2.2383333346500005, 'walnut', 7.566975]",,,13,7,8,10,1
13171,recipe,"['snack', 'dessert']",Cinnamon-Walnut Sugar Cookies,2588.9008,10829.2138,4.3376,316.8632,0,556.45,0,0,0,192.181,300.0097,0.0678,0.0119,0.4509,0.0119,0.0119,299.4338,91.7544,23.3206,0,1.2961,2.1952,2.3363,0.453,0.4789,3.7953,1.064,0.6155,0,1.1629,1.9376,1.3759,0.7089,1.2206,0.9876,1.6334,1.0054,0.3726,0.95,1.4671,946.987,856.2432,358.2908,60.4665,1405.5988,4.7817,0.8418,3.8145,0.7229,42.0569,1.1,11.3938,816.156,226.1475,223.07,0.6504,0.8344,2.757,2.3603,0.2997,0,1.2215,117.3547,117.3547,117.3547,0,1.9837,119.06,2.918,0,1.9322,10829.2138,0.0185,0.0702,0.729,0.0651,0,0,0.01,16.769,0,433.9776,6.46,15.1648,689.7425,0,144.8337,144.8337,38.6807,81.0933,0.0103,0.198,0.003,0.0307,0.012,3.3882,0.012,0,1.5316,0.012,0,0.012,0.018,0.023,0,0,0.0015,0,17.8383,0.0085,0.0036,0.2304,0.0112,12.9716,0.5386,12.9716,37.4908,69.1143,11.5654,0,0.0084,0.5078,0.2625,0.0019,0.0105,0.0015,0.007,0.0774,0.004,0,0.0055,0.038,0.026,0.012,0,0,0,0.0365,0,0.001,0.001,0,0,0.013,0,0,0,European ,Deutschland ,German,6 minutes,40 minutes,"['butter', 'white sugar', 'egg', 'egg yolk', 'lemon juice', 'purpose flour', 'baking powder', 'cinnamon', 'salt', 'nutmeg', 'walnut']",3.686823022,"['butter', 0.6916109999999999, 'white sugar', 0.45705, 'egg', 0.54, 'egg yolk', 0.27, 'lemon juice', 0.010499999999999999, 'purpose flour', 0.25046446425, 'baking powder', 0.14823, 'cinnamon', 0.05530000000000001, 'salt', 0.001413043477625, 'nutmeg', 0.001092013889125, 'walnut', 1.2611625000000002]",,,13,5,10,12,1
13174,recipe,"['main','side']",Crispy Sauerkraut with Noodles (Spaetzle),1520.3318,6360.919,18.5489,62.8544,16.1082,1488,0,0,0,15.08,6.9435,0.7494,0,2.2695,0,0.5184,0,743.8794,77.1538,0,4.2515,6.711,7.6916,2.2645,1.6121,13.0165,3.3685,1.9788,0,3.7948,6.3025,4.5153,2.3074,4.0787,3.4648,5.3067,3.2793,1.1967,3.0285,4.8519,864.9781,1781.5287,1463.639,207.2262,2266.4064,14.4456,2.5194,11.524,2.43,130.8814,19.3025,15.758,2278.7208,645.7289,640,2.0054,2.5956,9.5056,7.3118,1.1683,0,3.6545,400.9745,363.4445,385.5845,22.14,31.2954,328,8,0,5.0379,6360.919,0.0508,0.2886,2.2052,0.2427,0,0,0.3208,34.0174,0,1201.3101,10.6447,17.0315,2640.036,0,110.9691,110.9691,38.2387,33.8072,0.032,0.792,0.012,0.088,0.048,13.552,0.048,0,6.124,0.048,0,0.048,0.072,0.092,0,0,0,0,32.0516,0.5293,6.3941,2.5064,0.028,15.4176,0.9768,15.4176,36.9747,31.8008,0.7481,0,0.012,0.1884,0.752,0,0.016,0,0.028,0.232,0.016,0.0272,0.4669,0.152,0.104,0.048,0,0,0,0.144,0,0.004,0.004,0,0,0.052,0,0,0,European ,Deutschland ,German,15 minutes,10 minutes,"['vegetable oil', 'purpose flour', 'salt', 'egg', 'water', 'sauerkraut', 'butter', 'bread crumb']",9.529637029,"['vegetable oil', 0.049812499499999996, 'purpose flour', 0.45626831249999994, 'salt', 0.020065217382275, 'egg', 2.16, 'water', 0.0, 'sauerkraut', 4.97, 'butter', 1.6235, 'bread crumb', 0.24999100000000002]",,,11,5,6,10,1
13180,recipe,['main'],Creamy German-style Chicken,267.059,1115.23,8.2877,29.0864,0,0,0,0,0,32.868,6.8416,2.0799,0.0104,3.1686,0,0,1.5854,144.6327,8.4973,0,0.3712,0.9936,0.7757,0.7741,0.1283,1.761,0.4585,0.1972,0,0.2914,0.5391,0.2657,0.1922,0.3669,0.3786,0.3711,0.2841,0.1485,0.2877,0.3881,252.627,303.582,511.381,73.099,34.94,3.0278,0.6883,1.9587,1.8055,1.3801,4.1198,2.7196,64.783,2.963,0,0.481,0.2215,2.2242,0.5015,0.284,0,0,61.173,61.173,61.173,0,12.602,0,0,0,0.1252,1115.23,0,0,0.4526,0.1226,0,0,0,11.9353,0,11.0337,0.828,23.61,37.726,1.38,15.5877,15.5877,6.0267,6.516,0,0,0,0,0,0.0446,0,0,0,0,0,0,0,0.0105,0,0,0,0,2.2332,0.0029,0.0068,0.0449,0.0011,1.4142,0.0533,1.4142,5.9417,6.3691,0.1298,0,0,0.0249,0,0,0,0,0,0,0,0.0008,0.007,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,European ,Deutschland ,German,40 minutes,10 minutes,"['butter', 'chicken breast half', 'onion', 'fennel seed', 'celery seed', 'black pepper', 'heavy whipping cream']",8.671829556,"['butter', 0.461074, 'chicken breast half', 3.0, 'onion', 0.3, 'fennel seed', 0.020444444423999997, 'celery seed', 0.41597222250000004, 'black pepper', 0.2173388889804, 'heavy whipping cream', 4.257]",,,9,5,7,7,1
13201,recipe,"['snack','dessert']",Creamy Raisin and Walnut Cookies,3434.432,14368.719,6.6184,336.2517,0,253.8,0,0,0,396.84,299.7318,0,0,0.185,1.752,0,199.6,218.6554,13.58,0,0.4221,0.4496,0.7899,0.15,0.145,1.1797,0.2556,0.1941,0,0.4231,0.6834,0.5304,0.2296,0.418,0.4372,0.5419,0.3536,0.1231,0.3299,0.531,709.954,525.374,1368.956,73.308,2345.508,5.0073,0.6678,1.3425,0.5445,19.5326,2.35,11.5899,1152,326.6,323,0.0457,0.6985,1.978,1.296,0.64,0,0.541,30.85,30.85,30.85,0,5.64,78.8,1.96,0,7.9943,14368.719,0.456,15.774,33.5015,0.084,0,0,0.005,68.27,0,175.936,0,43.2,251.5,0,238.6645,238.6645,77.7858,97.87,0.2158,0.4272,0.0669,0.137,0.045,5.9408,0.1188,0,1.2899,0.1452,0,0.0072,0.0138,0.0361,0.0018,0,0.0054,0,51.1758,0.546,0.63,2.4317,0.2099,28.9898,0.6031,28.9898,76.3284,84.4991,13.128,0,0.0297,0.4885,0.1288,0.0054,0.011,0.0018,0.0155,0.029,0.4412,0.3654,0.2324,0.7606,0.613,0.1476,0,0,0,0.0912,0.0024,0.0017,0.0017,0,0,0.0125,1.4448,0,0,European ,Deutschland ,German,12 minutes,20 minutes,"['shortening', 'white sugar', 'egg', 'heavy cream', 'vanilla extract', 'purpose flour', 'baking powder', 'baking soda', 'salt', 'white sugar', 'purpose flour', 'raisin', 'walnut', 'water']",6.374717327,"['shortening', 0.6556875, 'white sugar', 0.30469999999999997, 'egg', 0.27, 'heavy cream', 1.125, 'vanilla extract', 0.649, 'purpose flour', 0.37575037499999997, 'baking powder', 0.118584, 'baking soda', 0.0072345, 'salt', 0.00282608695525, 'white sugar', 0.15234999999999999, 'purpose flour', 0.00762236475, 'raisin', 1.4448, 'walnut', 1.2611625000000002, 'water', 0.0]",,,18,5,4,11,1
13243,recipe,['main'],Lemon Pepper Pork Chop Schnitzel,4797.7367,20069.175,66.1341,729.1411,0,480.8623,0,0,0,0.529,86.3039,0.0013,0.0009,0.3714,0,0,0.0001,1036.2679,162.6417,0,2.9729,7.1602,5.3043,0.3512,1.1368,11.2139,3.3625,1.5675,0,2.5115,4.3654,2.2838,1.7918,2.9482,2.4713,3.3038,2.331,1.1033,2.2922,3.2491,1067.6955,2004.4152,1145.3367,243.7365,17048.3098,7.8563,3.9644,12.4354,3.5994,30.7459,1.2966,84.9481,704.9169,167.3994,160,3.1216,1.6829,14.306,3.215,0.5328,0,0.89,282.7835,282.7835,282.7835,0,2.3408,82,2,0,1.0626,20069.175,0.01,0.06,0.5377,0.0649,0,0,0.01,1.2413,0,294.0902,0.1132,1.915,506.0963,0.115,146.1515,146.1515,47.1675,52.4142,0.008,0.198,0.003,0.022,0.012,3.3917,0.012,0,1.531,0.012,0,0.012,0.018,0.0239,0,0,0,0,29.9914,0.0062,0.0005,0.3212,0.0071,12.5364,0.547,12.5364,46.3679,51.1314,0.9212,0,0.003,0.1878,0.188,0,0.004,0,0.007,0.058,0.004,0.0001,0.0046,0.038,0.026,0.012,0,0,0,0.0369,0,0.001,0.001,0,0,0.013,0,0,0,European ,Deutschland ,German,20 minutes,25 minutes,"['pork chop', 'black pepper', 'purpose flour', 'egg', 'butter', 'lemon']",16.67966281,"['pork chop', 12.0, 'black pepper', 0.015305555562, 'purpose flour', 0.10735725, 'egg', 0.54, 'butter', 3.247, 'lemon', 0.77]",,,8,3,4,6,1
13246,recipe,"['main','side']",Classic Egg and Flour Dumplings (Spaetzle),143,599,0,0.72,0,372,0,0,0,0,0.37,0,0,0.37,0,0,0,76.15,12.56,0,0.735,0.82,1.329,0.3,0.272,1.673,0.432,0.309,0,0.671,1.086,0.912,0.38,0.68,0.512,0.971,0.556,0.167,0.499,0.858,56,198,138,12,142,1.75,0.072,1.29,0.028,30.7,1.1,1.06,540,160,160,0.04,0.457,0.075,1.533,0.17,0,0.89,47,47,47,0,0,82,2,0,1.05,599,0.01,0.06,0.5,0.06,0,0,0.01,0.3,0,293.8,0,0,503,0,9.51,9.51,3.658,1.911,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,3.126,0.006,0,0.033,0.007,2.231,0.201,2.231,3.411,1.555,0.048,0,0.003,0.027,0.188,0,0.004,0,0.007,0.058,0.004,0,0.004,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,0,0,0,European ,Deutschland ,German,15 minutes,10 minutes,"['purpose flour', 'egg']",0.64735725,"['purpose flour', 0.10735725, 'egg', 0.54]",,,3,2,1,3,1
13309,recipe,['main'],Traditional Homemade Noodles (Spaetzle),358.1095,1500.053,0.0023,2.1185,0,930,0,0,0,0,0.925,0,0,0.925,0,0,0,427.3851,31.4,0,1.8375,2.05,3.3225,0.75,0.68,4.1825,1.08,0.7725,0,1.6775,2.715,2.28,0.95,1.7,1.28,2.4275,1.39,0.4175,1.2475,2.145,231.274,520.1965,345.23,35.0505,481.64,4.5017,0.1967,3.2251,0.0701,76.7523,2.75,3.5898,1350,400,400,0.1,1.1425,0.1875,3.8325,0.425,0,2.225,117.5,117.5,117.5,0,0,205,5,0,2.625,1500.053,0.025,0.15,1.25,0.15,0,0,0.025,0.75,0,734.5,0,0,1257.5,0,23.775,23.775,9.145,4.7775,0.02,0.495,0.0075,0.055,0.03,8.47,0.03,0,3.8275,0.03,0,0.03,0.045,0.0575,0,0,0,0,7.815,0.015,0,0.0825,0.0175,5.5775,0.5025,5.5775,8.5275,3.8875,0.12,0,0.0075,0.0675,0.47,0,0.01,0,0.0175,0.145,0.01,0,0.01,0.095,0.065,0.03,0,0,0,0.09,0,0.0025,0.0025,0,0,0.0325,0,0,0,European ,Deutschland ,German,5 minutes,10 minutes,"['purpose flour', 'water', 'egg', 'salt', 'baking powder']",1.692546924,"['purpose flour', 0.32207175, 'water', 0.0, 'egg', 1.35, 'salt', 0.0056521739105, 'baking powder', 0.014823]",,,7,3,4,6,1
